watch_id,user_id,movie_id,watched_at,minutes_watched,completed,device
W0000372,U00490,M00237,2026-04-02 15:04:16.413073,111,False,TV
W0000373,U00481,M00058,2026-01-31 15:04:16.413075,55,True,Laptop
W0000374,U00920,M00140,2025-09-27 15:04:16.413077,76,False,Tablet
W0000375,U00729,M00274,2025-06-30 15:04:16.413079,97,False,Mobile
W0000376,U00271,M00044,2025-08-03 15:04:16.413080,75,True,Tablet
W0000377,U00977,M00150,2025-10-18 15:04:16.413082,142,True,TV
W0000378,U00366,M00028,2025-08-18 15:04:16.413084,118,False,Mobile
W0000379,U00400,M00279,2026-02-15 15:04:16.413086,153,False,TV
W0000380,U00404,M00217,2026-04-20 15:04:16.413088,16,False,Tablet
W0000381,U00022,M00018,2025-08-16 15:04:16.413090,104,False,Mobile
W0000382,U00939,M00215,2025-09-24 15:04:16.413092,174,True,TV
W0000383,U00331,M00262,2025-07-20 15:04:16.413094,30,True,Mobile
W0000384,U00827,M00289,2026-03-23 15:04:16.413096,14,False,Tablet
W0000385,U00591,M00146,2025-12-27 15:04:16.413098,93,False,TV
W0000386,U00292,M00142,2025-09-28 15:04:16.413100,70,False,TV
W0000387,U00915,M00258,2026-04-02 15:04:16.413101,173,True,Tablet
W0000388,U00327,M00025,2026-03-01 15:04:16.413103,175,False,TV
W0000389,U00609,M00038,2025-10-12 15:04:16.413105,86,True,TV
W0000390,U00323,M00111,2026-05-05 15:04:16.413107,161,False,Tablet
W0000391,U00882,M00297,2025-10-20 15:04:16.413109,114,False,TV
W0000392,U00755,M00026,2026-02-20 15:04:16.413111,101,False,Mobile
W0000393,U00408,M00182,2025-10-03 15:04:16.413113,158,True,TV
W0000394,U00406,M00021,2025-08-14 15:04:16.413115,114,False,Laptop
W0000395,U00418,M00234,2025-08-21 15:04:16.413117,92,False,Mobile
W0000396,U00752,M00111,2025-12-21 15:04:16.413119,127,False,Laptop
W0000397,U00639,M00096,2026-04-23 15:04:16.413121,93,True,Tablet
W0000398,U00980,M00194,2025-10-21 15:04:16.413123,126,False,TV
W0000399,U00604,M00243,2025-06-16 15:04:16.413125,178,True,Mobile
W0000400,U00821,M00098,2026-02-01 15:04:16.413127,151,False,Laptop
W0000401,U00800,M00255,2025-11-05 15:04:16.413129,42,True,Tablet
W0000402,U00738,M00240,2026-02-10 15:04:16.413131,102,False,Laptop
W0000403,U00718,M00085,2026-03-31 15:04:16.413133,121,True,Mobile
W0000404,U00495,M00117,2025-08-17 15:04:16.413135,47,False,Tablet
W0000405,U00734,M00078,2026-03-07 15:04:16.413137,42,True,Laptop
W0000406,U00201,M00270,2026-05-02 15:04:16.413139,76,True,Tablet
W0000407,U00110,M00274,2025-06-07 15:04:16.413141,173,True,Laptop
W0000408,U00791,M00046,2026-03-03 15:04:16.413143,59,True,Tablet
W0000409,U00477,M00282,2026-03-11 15:04:16.413145,73,False,TV
W0000410,U00840,M00264,2025-12-13 15:04:16.413147,9,True,Mobile
W0000411,U00019,M00230,2026-05-09 15:04:16.413149,83,True,Tablet
W0000412,U00250,M00173,2025-10-09 15:04:16.413151,21,True,TV
W0000413,U00238,M00252,2025-11-15 15:04:16.413167,140,True,Tablet
W0000414,U00187,M00190,2025-11-02 15:04:16.413170,23,False,Tablet
W0000415,U00262,M00172,2025-11-07 15:04:16.413172,175,True,TV
W0000416,U00082,M00138,2026-02-13 15:04:16.413174,52,True,Mobile
W0000417,U00178,M00001,2025-11-06 15:04:16.413176,20,True,Mobile
W0000418,U00500,M00098,2025-07-31 15:04:16.413178,169,False,Tablet
W0000419,U00501,M00050,2026-02-09 15:04:16.413180,58,True,Mobile
W0000420,U00918,M00049,2025-11-28 15:04:16.413182,28,True,Tablet
W0000421,U00292,M00192,2026-01-17 15:04:16.413184,73,True,Tablet
W0000422,U00413,M00201,2025-06-08 15:04:16.413186,121,False,Tablet
W0000423,U00526,M00078,2026-04-16 15:04:16.413188,85,True,TV
W0000424,U00970,M00229,2026-05-05 15:04:16.413190,29,False,Laptop
W0000425,U00772,M00163,2026-03-26 15:04:16.413191,30,False,Laptop
W0000426,U00916,M00147,2025-06-08 15:04:16.413193,124,True,Mobile
W0000427,U00634,M00295,2025-07-07 15:04:16.413195,56,True,Mobile
W0000428,U00420,M00181,2025-06-04 15:04:16.413197,145,True,Mobile
W0000429,U00659,M00119,2025-10-08 15:04:16.413199,71,False,Tablet
W0000430,U00197,M00016,2025-11-28 15:04:16.413201,89,True,Mobile
W0000431,U00811,M00013,2026-02-19 15:04:16.413203,117,False,Laptop
W0000432,U00409,M00147,2026-04-01 15:04:16.413205,119,False,Tablet
W0000433,U00416,M00292,2026-03-18 15:04:16.413207,10,False,Mobile
W0000434,U00335,M00215,2026-02-19 15:04:16.413209,71,True,Mobile
W0000435,U00086,M00152,2025-06-24 15:04:16.413211,130,True,Mobile
W0000436,U00129,M00189,2025-10-10 15:04:16.413213,39,True,Tablet
W0000437,U00553,M00299,2025-07-13 15:04:16.413215,36,True,Tablet
W0000438,U00917,M00260,2025-08-08 15:04:16.413218,69,False,Laptop
W0000439,U00607,M00169,2025-11-23 15:04:16.413220,17,True,Tablet
W0000440,U00225,M00263,2025-09-17 15:04:16.413222,55,False,TV
W0000441,U00698,M00129,2026-01-02 15:04:16.413224,12,True,TV
W0000442,U00996,M00192,2025-07-27 15:04:16.413225,164,True,Tablet
W0000443,U00882,M00254,2026-03-25 15:04:16.413227,69,True,Mobile
W0000444,U00325,M00257,2025-08-14 15:04:16.413229,143,False,Laptop
W0000445,U00110,M00204,2026-03-08 15:04:16.413231,81,False,Laptop
W0000446,U00828,M00267,2026-01-03 15:04:16.413233,96,False,Tablet
W0000447,U00317,M00086,2026-02-07 15:04:16.413235,144,True,Mobile
W0000448,U00598,M00150,2025-09-06 15:04:16.413237,15,False,Tablet
W0000449,U00662,M00269,2026-02-07 15:04:16.413254,147,False,Laptop
W0000450,U00906,M00286,2025-05-10 15:04:16.413260,119,False,Laptop
W0000451,U00455,M00232,2026-01-19 15:04:16.413264,149,False,TV
W0000452,U00909,M00200,2025-11-12 15:04:16.413267,128,True,Laptop
W0000453,U00829,M00052,2026-01-22 15:04:16.413269,73,True,TV
W0000454,U00547,M00173,2025-08-29 15:04:16.413271,54,True,TV
W0000455,U00773,M00087,2026-01-18 15:04:16.413273,165,False,Laptop
W0000456,U00181,M00252,2025-06-20 15:04:16.413275,96,True,Mobile
W0000457,U00921,M00118,2025-06-23 15:04:16.413277,158,True,Mobile
W0000458,U00402,M00159,2025-08-23 15:04:16.413280,32,True,TV
W0000459,U00562,M00058,2026-04-09 15:04:16.413282,37,False,Mobile
W0000460,U00463,M00118,2025-07-20 15:04:16.413284,95,True,Tablet
W0000461,U00212,M00018,2026-01-01 15:04:16.413286,94,False,Tablet
W0000462,U00217,M00205,2025-09-24 15:04:16.413288,6,True,Tablet
W0000463,U00797,M00191,2025-08-13 15:04:16.413290,128,True,Laptop
W0000464,U00385,M00193,2025-12-18 15:04:16.413292,108,True,Laptop
W0000465,U00546,M00010,2026-03-03 15:04:16.413295,26,True,TV
W0000466,U00583,M00078,2026-04-29 15:04:16.413296,124,False,Laptop
W0000467,U00296,M00060,2025-07-11 15:04:16.413299,58,True,TV
W0000468,U00219,M00216,2026-02-08 15:04:16.413301,39,False,TV
W0000469,U00737,M00186,2025-09-16 15:04:16.413303,59,True,TV
W0000470,U00892,M00032,2026-03-11 15:04:16.413305,141,False,TV
W0000471,U00260,M00051,2025-06-06 15:04:16.413307,39,False,TV
W0000472,U00656,M00135,2025-11-20 15:04:16.413309,88,False,Laptop
W0000473,U00651,M00112,2025-09-26 15:04:16.413311,44,True,TV
W0000474,U00244,M00161,2025-08-25 15:04:16.413313,55,False,Tablet
W0000475,U00008,M00174,2025-10-02 15:04:16.413315,8,True,TV
W0000476,U00425,M00173,2025-07-20 15:04:16.413317,143,True,Tablet
W0000477,U00405,M00297,2025-07-26 15:04:16.413319,178,False,Tablet
W0000478,U00493,M00269,2025-09-01 15:04:16.413321,31,True,Laptop
W0000479,U00636,M00129,2026-04-01 15:04:16.413322,40,False,TV
W0000480,U00445,M00019,2025-06-27 15:04:16.413324,89,True,Mobile
W0000481,U00149,M00272,2025-09-07 15:04:16.413327,17,False,Tablet
W0000482,U00569,M00188,2026-03-12 15:04:16.413329,178,True,Laptop
W0000483,U00649,M00283,2026-02-07 15:04:16.413331,98,True,Laptop
W0000484,U00984,M00122,2026-01-20 15:04:16.413333,114,True,Tablet
W0000485,U00148,M00011,2025-09-14 15:04:16.413335,146,True,TV
W0000486,U00220,M00278,2025-06-06 15:04:16.413337,91,True,Tablet
W0000487,U00512,M00050,2025-06-27 15:04:16.413339,76,False,Laptop
W0000488,U00096,M00178,2025-11-16 15:04:16.413341,48,False,Mobile
W0000489,U00011,M00033,2025-09-03 15:04:16.413343,20,True,Laptop
W0000490,U00427,M00275,2026-01-19 15:04:16.413345,98,True,Mobile
W0000491,U00728,M00262,2025-10-01 15:04:16.413347,151,False,Mobile
W0000492,U00668,M00116,2026-04-14 15:04:16.413349,118,False,Mobile
W0000493,U00130,M00063,2025-12-10 15:04:16.413351,75,True,Tablet
W0000494,U00134,M00250,2026-03-31 15:04:16.413353,152,True,Laptop
W0000495,U00782,M00114,2025-05-26 15:04:16.413355,76,False,Tablet
W0000496,U00071,M00175,2025-09-05 15:04:16.413357,108,True,Mobile
W0000497,U00875,M00113,2026-05-05 15:04:16.413359,163,False,Tablet
W0000498,U00846,M00157,2026-04-15 15:04:16.413361,58,False,Tablet
W0000499,U00068,M00174,2025-07-28 15:04:16.413363,145,False,Mobile
W0000500,U00500,M00212,2025-06-14 15:04:16.413365,85,False,TV
W0000501,U00872,M00112,2025-08-11 15:04:16.413367,83,False,Mobile
W0000502,U00865,M00065,2026-03-27 15:04:16.413369,21,False,Tablet
W0000503,U00460,M00080,2025-10-03 15:04:16.413371,63,True,Tablet
W0000504,U00898,M00139,2026-03-16 15:04:16.413374,68,True,Tablet
W0000505,U00433,M00018,2025-08-30 15:04:16.413375,85,True,Laptop
W0000506,U00696,M00228,2025-12-18 15:04:16.413377,82,False,TV
W0000507,U00672,M00271,2025-10-25 15:04:16.413379,87,False,Tablet
W0000508,U00359,M00138,2026-01-13 15:04:16.413381,118,True,Mobile
W0000509,U00871,M00164,2025-07-26 15:04:16.413383,9,True,TV
W0000510,U00751,M00038,2025-09-02 15:04:16.413385,105,False,TV
W0000511,U00087,M00279,2026-03-03 15:04:16.413387,178,False,Tablet
W0000512,U00913,M00260,2026-03-21 15:04:16.413390,114,False,TV
W0000513,U00100,M00265,2025-10-19 15:04:16.413392,34,True,Laptop
W0000514,U00401,M00216,2025-05-09 15:04:16.413394,148,False,TV
W0000515,U00085,M00130,2025-09-01 15:04:16.413396,7,False,TV
W0000516,U00697,M00144,2026-03-24 15:04:16.413398,160,True,Tablet
W0000517,U00181,M00043,2026-02-19 15:04:16.413400,124,False,Mobile
W0000518,U00836,M00268,2025-10-14 15:04:16.413402,66,True,Laptop
W0000519,U00078,M00294,2025-06-29 15:04:16.413404,147,False,Laptop
W0000520,U00118,M00141,2025-05-31 15:04:16.413406,154,False,TV
W0000521,U00216,M00065,2026-03-16 15:04:16.413408,131,False,Tablet
W0000522,U00804,M00193,2025-11-23 15:04:16.413410,169,False,TV
W0000523,U00956,M00102,2025-07-04 15:04:16.413412,161,True,Mobile
W0000524,U00450,M00074,2025-06-23 15:04:16.413414,56,True,Mobile
W0000525,U00846,M00118,2025-10-02 15:04:16.413416,49,True,TV
W0000526,U00753,M00210,2026-03-12 15:04:16.413418,93,True,Tablet
W0000527,U00168,M00155,2025-12-21 15:04:16.413420,174,False,Tablet
W0000528,U00961,M00268,2026-03-28 15:04:16.413422,92,True,Tablet
W0000529,U00400,M00035,2025-05-26 15:04:16.413424,107,True,Laptop
W0000530,U00591,M00271,2025-07-09 15:04:16.413426,13,True,Tablet
W0000531,U00620,M00280,2025-10-06 15:04:16.413428,99,False,TV
W0000532,U00400,M00029,2026-02-17 15:04:16.413430,45,False,TV
W0000533,U00574,M00152,2025-06-12 15:04:16.413432,101,True,Tablet
W0000534,U00859,M00084,2026-04-26 15:04:16.413434,134,True,TV
W0000535,U00669,M00126,2025-11-13 15:04:16.413436,161,False,Laptop
W0000536,U00289,M00054,2025-07-26 15:04:16.413438,48,False,TV
W0000537,U00774,M00108,2026-04-22 15:04:16.413440,13,True,Tablet
W0000538,U00073,M00051,2025-06-30 15:04:16.413442,11,False,Mobile
W0000539,U00266,M00170,2025-12-09 15:04:16.413444,12,True,Mobile
W0000540,U00180,M00181,2025-08-23 15:04:16.413446,140,True,Laptop
W0000541,U00936,M00154,2025-11-24 15:04:16.413448,21,True,Mobile
W0000542,U00333,M00095,2025-10-29 15:04:16.413450,114,False,Laptop
W0000543,U00408,M00278,2025-10-04 15:04:16.413452,66,True,Mobile
W0000544,U00352,M00074,2026-02-18 15:04:16.413454,44,True,Mobile
W0000545,U00160,M00234,2025-05-29 15:04:16.413456,5,True,Tablet
W0000546,U00785,M00187,2025-05-09 15:04:16.413458,121,True,Mobile
W0000547,U00895,M00069,2026-03-29 15:04:16.413461,24,True,Mobile
W0000548,U00260,M00023,2026-04-03 15:04:16.413463,113,False,TV
W0000549,U00968,M00015,2026-01-14 15:04:16.413465,33,True,Tablet
W0000550,U00219,M00079,2025-09-16 15:04:16.413467,76,False,Tablet
W0000551,U00924,M00268,2025-05-30 15:04:16.413469,158,False,Tablet
W0000552,U00524,M00016,2025-08-20 15:04:16.413471,64,True,Mobile
W0000553,U00369,M00075,2025-08-22 15:04:16.413473,18,False,TV
W0000554,U00026,M00186,2025-09-06 15:04:16.413475,25,False,Mobile
W0000555,U00170,M00089,2025-11-17 15:04:16.413476,62,True,TV
W0000556,U00336,M00215,2025-11-06 15:04:16.413478,153,True,Tablet
W0000557,U00679,M00035,2026-01-23 15:04:16.413480,87,True,Laptop
W0000558,U00056,M00028,2026-01-11 15:04:16.413482,98,True,Mobile
W0000559,U00171,M00204,2025-11-08 15:04:16.413484,20,True,Laptop
W0000560,U00197,M00113,2026-04-24 15:04:16.413486,142,True,Mobile
W0000561,U00633,M00007,2025-06-12 15:04:16.413489,15,False,Laptop
W0000562,U00351,M00124,2025-11-21 15:04:16.413491,84,True,Mobile
W0000563,U00781,M00089,2025-08-28 15:04:16.413493,113,True,Laptop
W0000564,U00325,M00141,2025-12-10 15:04:16.413495,20,False,Tablet
W0000565,U00162,M00174,2025-10-19 15:04:16.413497,67,True,TV
W0000566,U00431,M00076,2026-02-14 15:04:16.413499,129,False,TV
W0000567,U00201,M00116,2026-04-19 15:04:16.413501,87,True,Mobile
W0000568,U00251,M00031,2025-08-02 15:04:16.413503,75,True,Laptop
W0000569,U00903,M00026,2025-07-07 15:04:16.413505,27,True,TV
W0000570,U00834,M00067,2025-08-25 15:04:16.413507,94,True,TV
W0000571,U00398,M00274,2025-06-23 15:04:16.413509,40,False,TV
W0000572,U00029,M00054,2026-01-11 15:04:16.413511,52,False,Mobile
W0000573,U00621,M00202,2026-03-16 15:04:16.413513,74,True,Tablet
W0000574,U00740,M00222,2025-10-18 15:04:16.413514,180,True,Laptop
W0000575,U00516,M00027,2025-05-13 15:04:16.413517,143,False,Mobile
W0000576,U00113,M00267,2025-10-25 15:04:16.413519,48,True,Tablet
W0000577,U00545,M00259,2026-03-24 15:04:16.413521,33,True,Tablet
W0000578,U00673,M00173,2026-04-26 15:04:16.413523,163,False,Mobile
W0000579,U00156,M00164,2025-07-23 15:04:16.413525,53,False,Mobile
W0000580,U00846,M00056,2025-07-01 15:04:16.413527,27,False,Laptop
W0000581,U00276,M00263,2026-01-10 15:04:16.413529,121,True,Mobile
W0000582,U00048,M00067,2026-03-20 15:04:16.413531,134,True,Mobile
W0000583,U00520,M00030,2025-07-01 15:04:16.413533,164,True,Tablet
W0000584,U00269,M00068,2026-04-23 15:04:16.413535,60,True,Tablet
W0000585,U00944,M00275,2026-03-03 15:04:16.413537,47,False,Mobile
W0000586,U00741,M00274,2026-02-14 15:04:16.413539,16,True,Mobile
W0000587,U00377,M00019,2026-05-02 15:04:16.413541,38,True,Mobile
W0000588,U00945,M00233,2025-08-04 15:04:16.413543,70,False,Tablet
W0000589,U00003,M00108,2026-03-02 15:04:16.413545,64,False,Mobile
W0000590,U00926,M00089,2025-07-31 15:04:16.413548,133,False,TV
W0000591,U00715,M00262,2025-08-04 15:04:16.413551,101,False,TV
W0000592,U00819,M00198,2025-05-30 15:04:16.413554,92,False,TV
W0000593,U00830,M00013,2026-03-10 15:04:16.413557,128,True,Laptop
W0000594,U00379,M00127,2025-10-20 15:04:16.413560,63,False,Laptop
W0000595,U00875,M00102,2025-12-17 15:04:16.413562,22,False,Laptop
W0000596,U00153,M00265,2025-06-23 15:04:16.413565,143,True,TV
W0000597,U00922,M00197,2026-01-04 15:04:16.413568,23,False,Laptop
W0000598,U00994,M00208,2025-11-26 15:04:16.413571,173,True,Laptop
W0000599,U00360,M00211,2026-02-26 15:04:16.413574,79,True,Tablet
W0000600,U00026,M00041,2026-03-17 15:04:16.413577,9,True,TV
W0000601,U00521,M00044,2026-03-18 15:04:16.413579,141,True,Laptop
W0000602,U00002,M00108,2026-01-23 15:04:16.413582,40,True,Mobile
W0000603,U00863,M00092,2025-11-12 15:04:16.413585,37,True,Tablet
W0000604,U00764,M00267,2025-07-01 15:04:16.413588,5,False,Laptop
W0000605,U00771,M00077,2025-12-14 15:04:16.413591,68,False,Tablet
W0000606,U00717,M00213,2025-10-22 15:04:16.413593,63,True,TV
W0000607,U00710,M00225,2026-04-16 15:04:16.413597,110,False,TV
W0000608,U00311,M00146,2025-07-15 15:04:16.413599,35,False,Laptop
W0000609,U00546,M00107,2026-03-31 15:04:16.413602,24,False,Tablet
W0000610,U00176,M00244,2026-02-20 15:04:16.413605,13,False,Tablet
W0000611,U00934,M00013,2026-01-06 15:04:16.413608,35,True,Laptop
W0000612,U00746,M00240,2025-09-24 15:04:16.413611,45,False,TV
W0000613,U00694,M00080,2025-10-20 15:04:16.413614,120,True,Laptop
W0000614,U00100,M00273,2026-03-05 15:04:16.413617,154,False,Laptop
W0000615,U00589,M00153,2026-02-05 15:04:16.413620,137,False,Laptop
W0000616,U00804,M00226,2026-01-06 15:04:16.413623,117,True,Laptop
W0000617,U00400,M00287,2025-10-11 15:04:16.413627,166,False,Tablet
W0000618,U00079,M00203,2025-05-20 15:04:16.413630,33,False,Laptop
W0000619,U00792,M00075,2025-09-13 15:04:16.413633,169,False,Tablet
W0000620,U00517,M00177,2025-12-15 15:04:16.413636,96,True,TV
W0000621,U00058,M00024,2026-03-28 15:04:16.413640,60,True,TV
W0000622,U00565,M00277,2025-08-29 15:04:16.413643,124,True,Laptop
W0000623,U00369,M00181,2026-03-13 15:04:16.413647,31,True,Laptop
W0000624,U00236,M00083,2025-07-09 15:04:16.413650,85,True,Laptop
W0000625,U00089,M00013,2026-04-16 15:04:16.413654,126,True,Tablet
W0000626,U00326,M00291,2025-06-08 15:04:16.413658,60,True,Laptop
W0000627,U00373,M00223,2025-05-11 15:04:16.413662,49,False,Laptop
W0000628,U00163,M00291,2026-02-12 15:04:16.413665,89,True,Laptop
W0000629,U00246,M00020,2025-09-11 15:04:16.413668,71,True,Tablet
W0000630,U00932,M00290,2026-01-22 15:04:16.413671,69,False,TV
W0000631,U00514,M00072,2025-09-16 15:04:16.413674,67,True,Tablet
W0000632,U00679,M00016,2025-10-06 15:04:16.413677,78,False,Tablet
W0000633,U00839,M00098,2025-07-11 15:04:16.413681,147,False,TV
W0000634,U00176,M00108,2025-10-26 15:04:16.413685,102,False,Mobile
W0000635,U00330,M00226,2025-06-17 15:04:16.413688,5,True,Tablet
W0000636,U00116,M00112,2026-05-06 15:04:16.413691,148,True,Mobile
W0000637,U00932,M00200,2026-05-04 15:04:16.413694,126,False,Mobile
W0000638,U00449,M00097,2025-07-10 15:04:16.413697,178,True,TV
W0000639,U00124,M00012,2026-02-27 15:04:16.413700,136,False,TV
W0000640,U00094,M00024,2025-10-11 15:04:16.413703,78,False,Laptop
W0000641,U00985,M00034,2025-09-03 15:04:16.413707,36,True,Mobile
W0000642,U00112,M00151,2026-02-21 15:04:16.413710,92,True,Tablet
W0000643,U00362,M00286,2025-09-03 15:04:16.413713,72,True,Tablet
W0000644,U00333,M00221,2025-05-27 15:04:16.413716,114,True,Tablet
W0000645,U00661,M00033,2025-09-03 15:04:16.413719,180,False,Laptop
W0000646,U00861,M00238,2026-03-04 15:04:16.413721,26,True,Laptop
W0000647,U00726,M00047,2026-03-29 15:04:16.413725,72,False,TV
W0000648,U00265,M00075,2026-02-17 15:04:16.413728,136,False,Mobile
W0000649,U00882,M00147,2026-05-06 15:04:16.413731,29,False,Tablet
W0000650,U00376,M00289,2025-12-11 15:04:16.413734,95,True,Mobile
W0000651,U00951,M00159,2025-06-10 15:04:16.413736,150,True,TV
W0000652,U00994,M00128,2026-04-20 15:04:16.413738,107,True,Mobile
W0000653,U00668,M00285,2025-11-16 15:04:16.413740,162,True,TV
W0000654,U00818,M00244,2026-01-03 15:04:16.413742,97,True,Mobile
W0000655,U00403,M00290,2025-10-15 15:04:16.413744,31,False,Laptop
W0000656,U00562,M00236,2026-03-02 15:04:16.413746,123,False,Tablet
W0000657,U00313,M00266,2025-06-16 15:04:16.413748,104,False,Laptop
W0000658,U00230,M00247,2026-01-09 15:04:16.413750,45,False,TV
W0000659,U00881,M00111,2025-12-21 15:04:16.413752,158,False,Laptop
W0000660,U00841,M00189,2025-10-18 15:04:16.413754,136,True,Laptop
W0000661,U00614,M00021,2026-02-01 15:04:16.413756,154,True,TV
W0000662,U00520,M00188,2025-12-09 15:04:16.413758,153,True,TV
W0000663,U00640,M00087,2025-05-25 15:04:16.413760,60,True,Laptop
W0000664,U00239,M00127,2025-05-18 15:04:16.413762,115,False,Mobile
W0000665,U00713,M00190,2025-10-05 15:04:16.413765,151,False,Laptop
W0000666,U00165,M00005,2025-06-28 15:04:16.413769,174,True,Mobile
W0000667,U00903,M00251,2025-08-06 15:04:16.413772,159,True,Tablet
W0000668,U00248,M00227,2026-01-17 15:04:16.413775,140,False,TV
W0000669,U00198,M00185,2026-02-24 15:04:16.413779,11,True,Tablet
W0000670,U00004,M00227,2025-06-20 15:04:16.413782,148,True,Laptop
W0000671,U00178,M00031,2026-05-07 15:04:16.413787,131,False,Laptop
W0000672,U00348,M00073,2025-06-29 15:04:16.413790,17,True,Laptop
W0000673,U00495,M00111,2026-02-27 15:04:16.413794,142,True,Mobile
W0000674,U00445,M00177,2026-03-28 15:04:16.413798,72,False,Mobile
W0000675,U00049,M00262,2025-07-19 15:04:16.413801,80,True,Laptop
W0000676,U00590,M00257,2026-01-12 15:04:16.413806,145,False,Tablet
W0000677,U00832,M00220,2025-11-10 15:04:16.413809,9,True,Laptop
W0000678,U00959,M00009,2025-07-20 15:04:16.413812,148,False,Tablet
W0000679,U00662,M00295,2025-11-21 15:04:16.413816,92,True,Tablet
W0000680,U00953,M00049,2026-02-14 15:04:16.413819,102,False,Laptop
W0000681,U00130,M00204,2025-07-26 15:04:16.413823,82,True,TV
W0000682,U00231,M00022,2026-04-04 15:04:16.413826,105,False,TV
W0000683,U00967,M00038,2025-09-01 15:04:16.413830,31,True,TV
W0000684,U00355,M00194,2026-04-25 15:04:16.413833,52,False,Laptop
W0000685,U00544,M00282,2026-05-06 15:04:16.413838,41,False,Mobile
W0000686,U00871,M00060,2025-07-28 15:04:16.413842,13,False,Mobile
W0000687,U00862,M00270,2025-06-02 15:04:16.413846,82,True,Tablet
W0000688,U00273,M00076,2026-03-01 15:04:16.413850,76,False,TV
W0000689,U00706,M00097,2025-10-26 15:04:16.413853,137,False,TV
W0000690,U00311,M00145,2025-05-27 15:04:16.413857,67,False,Mobile
W0000691,U00024,M00300,2026-02-19 15:04:16.413860,118,False,Mobile
W0000692,U00197,M00284,2025-08-28 15:04:16.413864,127,False,Tablet
W0000693,U00432,M00233,2025-08-21 15:04:16.413868,170,True,Laptop
